_id.$oid,writers
573a1398f29313caabcea21e,Marie Rivière (collaboration)
573a1398f29313caabcea21e,Eric Rohmer (scenario)
573a1398f29313caabcea22e,Neal Jimenez
573a1398f29313caabcea233,E.M. Forster (novel)
573a1398f29313caabcea233,Ruth Prawer Jhabvala (screenplay)
573a1398f29313caabcea23b,Gary DeVore (story)
573a1398f29313caabcea23b,Gary DeVore (screenplay)
573a1398f29313caabcea23b,Jimmy Huston (screenplay)
573a1398f29313caabcea23e,Dale Launer
573a1398f29313caabcea23e,O. Henry (story)
573a1398f29313caabcea24c,Med Hondo (dialogue)
573a1398f29313caabcea24c,Med Hondo (screenplay)
573a1398f29313caabcea24c,Abdoulaye Mamani (dialogue)
573a1398f29313caabcea24c,Abdoulaye Mamani (novel)
573a1398f29313caabcea24c,Abdoulaye Mamani (screenplay)
573a1398f29313caabcea24c,Abdoul War
573a1398f29313caabcea251,Oliver Stone
573a1398f29313caabcea251,Rick Boyle
573a1398f29313caabcea260,Margarethe von Trotta
573a1398f29313caabcea262,Robert L. Joseph
573a1398f29313caabcea262,Sidney Sheldon (characters)
573a1398f29313caabcea271,Saul Bellow (novel)
573a1398f29313caabcea271,Ronald Ribman (screenplay)
573a1398f29313caabcea279,Spike Lee
573a1398f29313caabcea27f,John Kohn (screenplay)
573a1398f29313caabcea27f,Robert Bentley (screenplay)
573a1398f29313caabcea27f,Tony Kenrick (from the novel \Faraday's Flowers\)
573a1398f29313caabcea283,S.S. Wilson
573a1398f29313caabcea283,Brent Maddock
573a1398f29313caabcea288,Alex Cox (screenplay)
573a1398f29313caabcea288,Abbe Wool (screenplay)
573a1398f29313caabcea292,Kil-han Song
573a1398f29313caabcea293,Ross McElwee
573a1398f29313caabcea2ae,Walon Green (screenplay)
573a1398f29313caabcea2ae,D.A. Metrov (screenplay)
573a1398f29313caabcea2bd,Stephen King (novel)
573a1398f29313caabcea2bd,Raynold Gideon (screenplay)
573a1398f29313caabcea2bd,Bruce A. Evans (screenplay)
573a1398f29313caabcea2bf,E. Max Frye
573a1398f29313caabcea2c3,Ric Burns (screenplay)
573a1398f29313caabcea2c3,Amy Stechler (screenplay)
573a1398f29313caabcea2c3,Geoffrey C. Ward
573a1398f29313caabcea2c3,Bernard Weisberger
573a1398f29313caabcea2c9,Gene Roddenberry (television series Star Trek)
573a1398f29313caabcea2c9,Leonard Nimoy (story)
573a1398f29313caabcea2c9,Harve Bennett (story)
573a1398f29313caabcea2c9,Steve Meerson (screenplay)
573a1398f29313caabcea2c9,Peter Krikes (screenplay)
573a1398f29313caabcea2c9,Harve Bennett (screenplay)
573a1398f29313caabcea2c9,Nicholas Meyer (screenplay)
573a1398f29313caabcea2cc,Clifford Green (screenplay)
573a1398f29313caabcea2cc,Casey T. Mitchell (screenplay)
573a1398f29313caabcea2cc,Patrick Bailey (story)
573a1398f29313caabcea2cc,Larry B. Williams (story)
573a1398f29313caabcea2dc,Chris Bryant
573a1398f29313caabcea2dc,George Jonas (novel)
573a1398f29313caabcea2e1,John Briley (screenplay)
573a1398f29313caabcea2e1,James Clavell (novel)
573a1398f29313caabcea2e1,Stanley Mann (screenplay)
573a1398f29313caabcea2ed,Jèzè Itami
573a1398f29313caabcea2ef,Hayao Miyazaki
573a1398f29313caabcea2f1,Bertrand Blier
573a1398f29313caabcea2f8,Stephen Quay
573a1398f29313caabcea2f8,Timothy Quay
573a1398f29313caabcea2f8,Bruno Schulz (story)
573a1398f29313caabcea2fb,Milton Wexler
573a1398f29313caabcea2fb,Blake Edwards
573a1398f29313caabcea300,Ted Nicolaou
573a1398f29313caabcea301,L.M. Kit Carson
573a1398f29313caabcea301,Tobe Hooper (film \The Texas Chainsaw Massacre\)
573a1398f29313caabcea314,Ron Friedman
573a1398f29313caabcea315,Jim Cash
573a1398f29313caabcea315,Jack Epps Jr.
573a1398f29313caabcea315,Ehud Yonay (magazine article \Top Guns\)
573a1398f29313caabcea31e,Sergio Leone
573a1398f29313caabcea31e,Rodolfo Sonego
573a1398f29313caabcea31e,Alberto Sordi
573a1398f29313caabcea31e,Carlo Verdone
573a1398f29313caabcea31f,Ed Naha
573a1398f29313caabcea325,Helen Garner
573a1398f29313caabcea337,Becky Johnston (screenplay)
573a1398f29313caabcea339,David Byrne
573a1398f29313caabcea339,Beth Henley
573a1398f29313caabcea339,Stephen Tobolowsky
573a1398f29313caabcea33d,Donald P. Borchers (story)
573a1398f29313caabcea33d,Richard Wenk (story)
573a1398f29313caabcea33d,Richard Wenk (screenplay)
573a1398f29313caabcea33e,Bo Carpelan (novel)
573a1398f29313caabcea33e,Timo Humaloja
573a1398f29313caabcea348,Aki Kaurismèki
573a1398f29313caabcea377,Julian Bond (screenplay)
573a1398f29313caabcea377,John Hale (novel)
573a1398f29313caabcea388,Ezra Sacks
573a1398f29313caabcea39f,Lizzie Borden (screen story)
573a1398f29313caabcea39f,Sandra Kay
573a1398f29313caabcea3ad,Hing-Ka Chan
573a1398f29313caabcea3ad,Suk-Wah Leung
573a1398f29313caabcea3ad,John Woo
573a1398f29313caabcea3b7,Peter Markle (story)
573a1398f29313caabcea3b7,John Whitman (story)
573a1398f29313caabcea3b7,Peter Markle (screenplay)
573a1398f29313caabcea42c,Jim Henson
573a1398f29313caabcea491,Paul Hogan (characters)
573a1398f29313caabcea491,Paul Hogan
573a1398f29313caabcea491,Brett Hogan
573a1398f29313caabcea498,Jackie Chan
573a1398f29313caabcea498,Jack Maeby (english adaptation)
573a1398f29313caabcea498,Edward Tang
573a1398f29313caabcea498,Yu Ting (dialogue)
573a1398f29313caabcea4a4,David Simkins
573a1398f29313caabcea4a6,Mick Garris (story)
573a1398f29313caabcea4a6,Brad Bird (screenplay)
573a1398f29313caabcea4a6,Matthew Robbins (screenplay)
573a1398f29313caabcea4a6,Brent Maddock (screenplay)
573a1398f29313caabcea4a6,S.S. Wilson (screenplay)
573a1398f29313caabcea4b3,Robert W. Lenski (teleplay)
573a1398f29313caabcea4b3,Sebastian Milito (story)
573a1398f29313caabcea4c2,H. Rider Haggard (novel)
573a1398f29313caabcea4c2,Gene Quintano (screenplay)
573a1398f29313caabcea4c2,Lee Reynolds
573a1398f29313caabcea4c7,Eric Rohmer
573a1398f29313caabcea4cb,David Field
573a1398f29313caabcea4da,R.J. Stewart
573a1398f29313caabcea4dd,William Hjortsberg (novel)
573a1398f29313caabcea4dd,Alan Parker (screenplay)
573a1398f29313caabcea4e1,George Eastman
573a1398f29313caabcea4e1,Sheila Goldberg (dialogue)
573a1398f29313caabcea4e5,Yurek Bogayevicz (story)
573a1398f29313caabcea4e5,Agnieszka Holland (screenplay)
573a1398f29313caabcea4e5,Agnieszka Holland (story)
573a1398f29313caabcea4ee,Robert Altman (segment)
573a1398f29313caabcea4ee,Bruce Beresford (segment)
573a1398f29313caabcea4ee,Don Boyd (segment)
573a1398f29313caabcea4ee,Bill Bryden (segment)
573a1398f29313caabcea4ee,Derek Jarman (segment)
573a1398f29313caabcea4ee,Franc Roddam (segment)
573a1398f29313caabcea4ee,Nicolas Roeg (segment)
573a1398f29313caabcea4ee,Ken Russell (segment)
573a1398f29313caabcea4ee,Charles Sturridge (segment)
573a1398f29313caabcea4ee,Julien Temple (segment)
573a1398f29313caabcea4f3,Louis Malle (scenario)
573a1398f29313caabcea4fd,Nancy Meyers
573a1398f29313caabcea4fd,Charles Shyer
573a1398f29313caabcea4fe,Karen Blixen (novel)
573a1398f29313caabcea4fe,Gabriel Axel (screenplay)
573a1398f29313caabcea50c,Peter Jackson
573a1398f29313caabcea50c,Tony Hiles (additional material)
573a1398f29313caabcea50c,Ken Hammon (additional material)
573a1398f29313caabcea50f,Alberto Piferi (dubbing dialogue)
573a1398f29313caabcea50f,James R. Silke (screenplay)
573a1398f29313caabcea50f,James R. Silke (story)
573a1398f29313caabcea513,Charles Bukowski
573a1398f29313caabcea522,Mark Frost (screenplay)
573a1398f29313caabcea522,Nicholas Conde (novel)
573a1398f29313caabcea523,Danilo Bach (characters)
573a1398f29313caabcea523,Daniel Petrie Jr. (characters)
573a1398f29313caabcea523,Eddie Murphy (story)
573a1398f29313caabcea523,Robert D. Wachs (story)
573a1398f29313caabcea523,Larry Ferguson (screenplay)
573a1398f29313caabcea523,Warren Skaaren (screenplay)
573a1398f29313caabcea526,Peter Greenaway
573a1398f29313caabcea528,Joe Camp
573a1398f29313caabcea52b,Mohsen Makhmalbaf
573a1398f29313caabcea536,Larry Cohen
573a1398f29313caabcea538,Daniel Petrie Jr. (screenplay)
573a1398f29313caabcea539,Dale Launer
573a1398f29313caabcea542,Sheldon Lettich (story)
573a1398f29313caabcea542,Sheldon Lettich (screenplay)
573a1398f29313caabcea542,Christopher Cosby (screenplay)
573a1398f29313caabcea542,Mel Friedman (screenplay)
573a1398f29313caabcea543,Joe Eszterhas
573a1398f29313caabcea550,Alexander Pushkin (play)
573a1398f29313caabcea550,Sergey Bondarchuk
573a1398f29313caabcea551,Cheech Marin
573a1398f29313caabcea559,James L. Brooks
573a1398f29313caabcea55e,Jerry Rees (screenplay)
573a1398f29313caabcea55e,Joe Ranft (screenplay)
573a1398f29313caabcea55e,Jerry Rees (screen story)
573a1398f29313caabcea55e,Joe Ranft (screen story)
573a1398f29313caabcea55e,Brian McEntee (screen story)
573a1398f29313caabcea55e,Thomas M. Disch (novel)
573a1398f29313caabcea562,Franco Castellano
573a1398f29313caabcea562,Giuseppe Moccia
573a1398f29313caabcea56b,Demetrio Casile (previous screenplay)
573a1398f29313caabcea56b,Francesca Comencini
573a1398f29313caabcea56b,Luigi Comencini
573a1398f29313caabcea56b,Ugo Pirro
573a1398f29313caabcea56d,Michael Swerdlick
573a1398f29313caabcea56f,Lezli-An Barrett
573a1398f29313caabcea570,Peter Sauder (story)
573a1398f29313caabcea570,Susan Snooks (screenplay)
573a1398f29313caabcea570,John de Klein (screenplay)
573a1398f29313caabcea570,Heather MacGillvray (additional scenes)
573a1398f29313caabcea573,Ousmane Sembene (dialogue)
573a1398f29313caabcea573,Ousmane Sembene (screenplay)
573a1398f29313caabcea573,Thierno Faty Sow (dialogue)
573a1398f29313caabcea573,Thierno Faty Sow (screenplay)
573a1398f29313caabcea587,Lloyd Fonvielle (story)
573a1398f29313caabcea587,Michael Almereyda (screenplay)
573a1398f29313caabcea58d,Eduard Akopov
573a1398f29313caabcea595,Nicholas St. John
573a1398f29313caabcea597,Janice Karman
573a1398f29313caabcea597,Ross Bagdasarian Jr.
573a1398f29313caabcea5aa,Bill Douglas
573a1398f29313caabcea5c0,John Briley (screenplay)
573a1398f29313caabcea5c0,Donald Woods (books)
573a1398f29313caabcea5c3,Stephen King (stories)
573a1398f29313caabcea5c3,George A. Romero (screenplay)
573a1398f29313caabcea5c5,Gabriel Garcèa Mèrquez (novel)
573a1398f29313caabcea5c5,Tonino Guerra
573a1398f29313caabcea5c5,Francesco Rosi
573a1398f29313caabcea5cf,Odile Barski
573a1398f29313caabcea5cf,Claude Chabrol
573a1398f29313caabcea5cf,Patricia Highsmith (novel)
573a1398f29313caabcea5d2,Sarah Kernochan
573a1398f29313caabcea5dc,Charles Bukowski (novels)
573a1398f29313caabcea5dc,Dominique Deruddere
573a1398f29313caabcea5dc,Marc Didden
573a1398f29313caabcea5de,Tom McLoughlin
573a1398f29313caabcea5e1,David Chaskin (screenplay)
573a1398f29313caabcea5e7,Tony Huston (screenplay)
573a1398f29313caabcea5e7,James Joyce (story)
573a1398f29313caabcea5ef,Bill Couturiè (screenplay)
573a1398f29313caabcea5ef,Richard Dewhurst (screenplay)
573a1398f29313caabcea621,Eleanor Bergstein
573a1398f29313caabcea637,Peter Greenaway
573a1398f29313caabcea63f,Ed Naha
573a1398f29313caabcea65f,Lars von Trier (screenplay)
573a1398f29313caabcea65f,Niels Vèrsel (screenplay)
573a1398f29313caabcea665,J.G. Ballard (novel)
573a1398f29313caabcea665,Tom Stoppard (screenplay)
573a1398f29313caabcea667,Josè Luis Alonso de Santos (screenplay)
573a1398f29313caabcea667,Gonzalo Goicoechea (screenplay)
573a1398f29313caabcea667,Eloy de la Iglesia (screenplay)
573a1398f29313caabcea667,Josè Luis Alonso de Santos (play)
573a1398f29313caabcea66b,John R. Cherry III (screenplay)
573a1398f29313caabcea66b,Coke Sams (screenplay)
573a1398f29313caabcea66b,Steve Leasure (additional dialogue)
573a1398f29313caabcea66b,Glenn Petach (additional dialogue)
573a1398f29313caabcea66d,Thomas 'Toivi' Blatt (manuscript \From the Ashes of Sobibor\)
573a1398f29313caabcea66d,Richard Rashke (book)
573a1398f29313caabcea66d,Reginald Rose (teleplay)
573a1398f29313caabcea66d,Stanislaw 'Shlomo' Szmajzner (book)
573a1398f29313caabcea66f,Sam Raimi
573a1398f29313caabcea66f,Scott Spiegel
573a1398f29313caabcea682,James Dearden (screenplay)
573a1398f29313caabcea682,James Dearden (short film)
573a1398f29313caabcea687,Gordon Chan (original story)
573a1398f29313caabcea687,Yiu Ming Leung (original story)
573a1398f29313caabcea687,Cheuk-Hon Szeto (screenplay)
573a1398f29313caabcea689,Atom Egoyan
573a1398f29313caabcea691,Graziano Diana (dialogue)
573a1398f29313caabcea691,Ruggero Maccari (story)
573a1398f29313caabcea691,Furio Scarpelli (story)
573a1398f29313caabcea691,Ettore Scola (story)
573a1398f29313caabcea69a,Bill Svanoe (story)
573a1398f29313caabcea69a,Hilary Henkin (screenplay)
573a1398f29313caabcea69a,Dean Riesner (screenplay)
573a1398f29313caabcea69d,Virginia C. Andrews (novel)
573a1398f29313caabcea69d,Jeffrey Bloom (screenplay)
573a1398f29313caabcea6ab,Bob Clark
573a1398f29313caabcea6ab,David E. Kelley (screenplay)
573a1398f29313caabcea6ab,David E. Kelley (story)
573a1398f29313caabcea6b0,George Axelrod (screen story)
573a1398f29313caabcea6b0,Richard Burridge (additional material)
573a1398f29313caabcea6b0,Frederick Forsyth (screenplay)
573a1398f29313caabcea6b0,Frederick Forsyth (novel)
573a1398f29313caabcea6b3,John Patrick Shanley
573a1398f29313caabcea6ba,Michael Love
573a1398f29313caabcea6ba,Luis Mandoki (developer)
573a1398f29313caabcea6ba,Martèn Salinas
573a1398f29313caabcea6bd,Gustav Hasford (novel)
573a1398f29313caabcea6bd,Stanley Kubrick (screenplay)
573a1398f29313caabcea6bd,Michael Herr (screenplay)
573a1398f29313caabcea6bd,Gustav Hasford (screenplay)
573a1398f29313caabcea6be,Linda Palmer
573a1398f29313caabcea6be,Rod Amateau
573a1398f29313caabcea6d3,Tennessee Williams (play)
573a1398f29313caabcea6d6,Michael Nankin
573a1398f29313caabcea6dc,Peter Prince (novel)
573a1398f29313caabcea6dc,Christopher Hampton (screenplay)
573a1398f29313caabcea6de,Nicholas Proffitt (novel)
573a1398f29313caabcea6de,Ronald Bass (screenplay)
573a1398f29313caabcea6df,Mitch Markowitz
573a1398f29313caabcea6e6,Peter Del Monte (screenplay)
573a1398f29313caabcea6e6,Silvia Napolitano (screenplay)
573a1398f29313caabcea6e6,Sandro Petraglia (screenplay)
573a1398f29313caabcea6e6,Silvia Napolitano (story)
573a1398f29313caabcea6e6,Joseph Minion (dialogue)
573a1398f29313caabcea6e9,Peter Kenna
573a1398f29313caabcea6ec,Mac Gudgeon
573a1398f29313caabcea6ec,Jan Sardi
573a1398f29313caabcea6f1,Jerry Ciccoritti
573a1398f29313caabcea6fa,Lloyd Fonvielle (idea)
573a1398f29313caabcea6fa,Tonino Guerra
573a1398f29313caabcea6fa,Paolo Taviani
573a1398f29313caabcea6fa,Vittorio Taviani
573a1398f29313caabcea701,Kaneto Shindè (screenplay)
573a1398f29313caabcea701,Kaneto Shindè (story)
573a1398f29313caabcea702,Cheng Ah (novel)
573a1398f29313caabcea702,Kaige Chen
573a1398f29313caabcea702,Jianjun He
573a1398f29313caabcea708,William Dear
573a1398f29313caabcea708,Bill Martin
573a1398f29313caabcea708,Ezra D. Rappaport
573a1398f29313caabcea714,Anne Goèens
573a1398f29313caabcea722,Clive Barker
573a1398f29313caabcea723,Mika Kaurismèki
573a1398f29313caabcea723,Richard Reitinger
573a1398f29313caabcea726,Aki Kaurismèki
573a1398f29313caabcea72a,Jim Kouf
573a1398f29313caabcea732,Kjell Grede
573a1398f29313caabcea735,Joe Menosky
573a1398f29313caabcea735,Jeff Rothberg
573a1398f29313caabcea736,Ron Oliver (screenplay)
573a1398f29313caabcea737,Gyula Gazdag
573a1398f29313caabcea737,Miklès Gyèrffy
573a1398f29313caabcea739,Wim Wenders
573a1398f29313caabcea739,Peter Handke (screenplay)
573a1398f29313caabcea739,Richard Reitinger (screenplay)
573a1398f29313caabcea73d,Tom Alderman (book)
573a1398f29313caabcea73d,Douglas Bowie (screenplay)
573a1398f29313caabcea73d,Douglas Bowie (story)
573a1398f29313caabcea73d,Robin Spry (story)
573a1398f29313caabcea73e,Jianyu Chen
573a1398f29313caabcea73e,Yan Mo (books)
573a1398f29313caabcea73e,Wei Zhu
573a1398f29313caabcea741,John Boorman
573a1398f29313caabcea74b,Fred Dekker (inspired by an original story by)
573a1398f29313caabcea74b,Ethan Wiley
573a1398f29313caabcea758,David Mamet (screenplay)
573a1398f29313caabcea758,Jonathan Katz (story)
573a1398f29313caabcea758,David Mamet (story)
573a1398f29313caabcea759,Fredi M. Murer
573a1398f29313caabcea75d,James Clouse
573a1398f29313caabcea75d,Barry Wong
573a1398f29313caabcea761,Robert Townsend
573a1398f29313caabcea761,Keenen Ivory Wayans
573a1398f29313caabcea765,Marilynne Robinson (novel)
573a1398f29313caabcea765,Bill Forsyth (screenplay)
573a1398f29313caabcea770,Kang Chien Chiu
573a1398f29313caabcea770,Pik Wah Lee (novel)
573a1398f29313caabcea770,Pik Wah Lee (screenplay)
573a1398f29313caabcea772,Chip Proser (story)
573a1398f29313caabcea772,Jeffrey Boam (screenplay)
573a1398f29313caabcea772,Chip Proser (screenplay)
573a1398f29313caabcea774,Pascal Bonitzer (adaptation)
573a1398f29313caabcea774,Pascal Bonitzer (screenplay)
573a1398f29313caabcea774,Andrè Tèchinè (adaptation)
573a1398f29313caabcea774,Andrè Tèchinè (screenplay)
573a1398f29313caabcea77a,Federico Fellini (story)
573a1398f29313caabcea77a,Gianfranco Angelucci (contributing writer)
573a1398f29313caabcea77a,Federico Fellini (screenplay)
573a1398f29313caabcea785,William Kennedy (novel)
573a1398f29313caabcea785,William Kennedy (screenplay)
573a1398f29313caabcea78e,Doris Dèrrie (adaptation)
573a1398f29313caabcea78e,Michael Juncker (adaptation)
573a1398f29313caabcea78e,Warren Leight (screen story)
573a1398f29313caabcea78e,Warren Leight (screenplay)
573a1398f29313caabcea78e,Alberto Moravia (novel)
573a1398f29313caabcea78f,Elaine May
573a1398f29313caabcea795,Carlo Verdone
573a1398f29313caabcea795,Leonardo Benvenuti
573a1398f29313caabcea795,Piero De Bernardi
573a1398f29313caabcea798,Peter Benchley (characters)
573a1398f29313caabcea798,Michael De Guzman
573a1398f29313caabcea7a4,Matti Kassila
573a1398f29313caabcea7a4,Taavi Kassila
573a1398f29313caabcea7a4,Pentti Kirstilè (novel)
573a1398f29313caabcea7a4,Christina Laurent (assistant writer)
573a1398f29313caabcea7d9,Abbas Kiarostami
573a1398f29313caabcea7e6,Luis Valdez
573a1398f29313caabcea7f4,Olli-Pekka Parviainen
573a1398f29313caabcea7f9,Mark Peploe (screenplay)
573a1398f29313caabcea7f9,Bernardo Bertolucci (screenplay)
573a1398f29313caabcea7f9,Enzo Ungari (initial screenplay collaboration)
573a1398f29313caabcea7fe,Bill Cosby (story)
573a1398f29313caabcea7fe,Jonathan Reynolds
573a1398f29313caabcea802,Shane Black
573a1398f29313caabcea808,Paul Schrader
573a1398f29313caabcea80b,Osamu Tezuka
573a1398f29313caabcea812,Alex Law
573a1398f29313caabcea812,Chi-Yeuh Low
573a1398f29313caabcea813,Derek Jarman
573a1398f29313caabcea814,Lorne Cameron (screenplay)
573a1398f29313caabcea814,Steve Bloom (screenplay)
573a1398f29313caabcea814,Lorne Cameron (story)
573a1398f29313caabcea814,David Hoselton
573a1398f29313caabcea815,Richard Maibaum (screenplay)
573a1398f29313caabcea815,Michael G. Wilson (screenplay)
573a1398f29313caabcea817,Brian Moore (novel)
573a1398f29313caabcea817,Peter Nelson (screenplay)
573a1398f29313caabcea81a,Pedro Almodèvar (screenplay)
573a1398f29313caabcea81a,Pedro Almodèvar (story)
573a1398f29313caabcea826,Ringo Lam (story)
573a1398f29313caabcea826,Jack Maeby (english adaptation)
573a1398f29313caabcea826,Sai Shing Sun
573a1398f29313caabcea828,Jan Fischer (story)
573a1398f29313caabcea828,James Jeremias (story)
573a1398f29313caabcea828,Jan Fischer (screenplay)
573a1398f29313caabcea828,James Jeremias (screenplay)
573a1398f29313caabcea828,Jeffrey Boam (screenplay)
573a1398f29313caabcea838,Eugene O'Neill (play)
573a1398f29313caabcea846,Danièle Thompson
573a1398f29313caabcea846,Andrzej Zulawski (story)
573a1398f29313caabcea84d,Bruce A. Evans
573a1398f29313caabcea84d,Raynold Gideon
573a1398f29313caabcea858,Jean Giono (story)
573a1398f29313caabcea858,Jean Roberts (translator: English version)
573a1398f29313caabcea85e,Odile Barski
573a1398f29313caabcea85e,Claude Chabrol
573a1398f29313caabcea861,John Sayles
573a1398f29313caabcea863,E.M. Forster (from the novel by)
573a1398f29313caabcea863,Kit Hesketh-Harvey (screenplay)
573a1398f29313caabcea863,James Ivory (screenplay)
573a1398f29313caabcea86a,David Odell
573a1398f29313caabcea87c,Edward Rugoff
573a1398f29313caabcea87c,Michael Gottlieb
573a1398f29313caabcea882,William Aldridge (screenplay)
573a1398f29313caabcea882,Astrid Lindgren (novel)
573a1398f29313caabcea882,Andrei Ivanov (adaptation)
573a1398f29313caabcea883,Jèzè Itami
573a1398f29313caabcea895,Shane Black
573a1398f29313caabcea895,Fred Dekker
